Gross,Lead male,Lead female,Age Lead,Difference in words lead and co-lead,Year,Number words female,Number of male actors,Age women,Number of female actors,Title,Total words,Number words male,Age Co-Lead,Age men,Lead,Number of words lead,Mean Age Male,Mean Age Female
937.0,Han Solo,Princess Leia,38.0,999,1980,1025,11,[24.0],1,Star Wars: Episode V - The Empire Strikes Back,9001,5952,24.0,"[66.0, 34.0, 42.0, 49.0, 45.0, 38.0, 43.0, 29.0, 50.0, 36.0]",Male,2024.0,43.2,24.0
813.0,Qui-Gon Jinn,Padme,47.0,1621,1999,1788,15,"[18.0, 18.0, 41.0]",3,Star Wars: Episode I - The Phantom Menace,9041,4914,18.0,"[63.0, 45.0, 61.0, 26.0, 51.0, 34.0, 28.0, 47.0, 42.0, 55.0, 60.0, 46.0, 55.0]",Male,2339.0,47.15384615384615,25.666666666666668
168.0,Luke Harrison,Jackie Harrison,52.0,7964,1998,10688,4,"[31.0, 52.0, 66.0]",5,Stepmom,27600,5278,48.0,"[8.0, 48.0, 48.0]",Female,11634.0,34.666666666666664,49.666666666666664
1.0,Toby Oxman (Seg,"Vi (Segment ""Fi",34.0,1596,2001,3594,11,"[21.0, 59.0, 24.0, 46.0, 27.0, 29.0]",7,Storytelling,12714,6228,29.0,"[17.0, 23.0, 49.0, 12.0, 46.0, 21.0, 34.0]",Male,2892.0,28.857142857142858,34.333333333333336
15.0,Lenny Nero,Lornette 'Mace',33.0,5734,1995,6314,8,"[22.0, 28.0, 37.0]",5,Strange Days,21228,5178,37.0,"[34.0, 37.0, 33.0, 34.0, 61.0, 41.0]",Male,9736.0,40.0,29.0
14.0,Joe,Rose,34.0,2014,2008,5076,9,"[37.0, 79.0, 25.0, 34.0]",5,Sunshine Cleaning,16770,6756,74.0,"[59.0, 74.0, 41.0, 11.0, 31.0, 80.0, 38.0]",Female,4938.0,47.714285714285715,43.75
139.0,Charles Kaznyk,Jen Kaznyk,14.0,1863,2011,166,11,[20.0],1,Super 8,7939,5744,20.0,"[15.0, 14.0, 46.0, 46.0, 26.0, 64.0, 15.0, 47.0, 46.0, 16.0]",Male,2029.0,33.5,20.0
153.0,Seth,Jules,24.0,4097,2007,774,7,[19.0],1,Superbad,12276,6631,19.0,"[19.0, 18.0, 37.0, 38.0, 25.0, 29.0, 24.0]",Male,4871.0,27.142857142857142,19.0
35.0,Ethan,Selena,43.0,1076,1984,2472,4,"[45.0, 21.0, 31.0, 43.0]",5,Supergirl,10482,4782,28.0,"[28.0, 55.0, 47.0, 52.0]",Female,3228.0,45.5,35.0
44.0,Greer,Peters,31.0,3201,2009,3215,12,"[30.0, 36.0]",3,Surrogates,12471,3948,36.0,"[32.0, 36.0, 29.0, 27.0, 31.0, 36.0, 40.0, 50.0, 31.0]",Male,5308.0,34.666666666666664,33.0
12.0,Thomas Mackelwa,Fran Kulok,36.0,2312,2004,1806,5,"[61.0, 37.0, 29.0]",4,Suspect Zero,7180,1984,37.0,"[41.0, 40.0, 43.0, 36.0]",Male,3390.0,40.0,42.333333333333336
8.0,Mitchell Steven,Nicole Burnell,66.0,1472,1997,8732,6,"[43.0, 18.0, 42.0, 39.0]",6,The Sweet Hereafter,17940,3522,18.0,"[8.0, 66.0, 42.0, 44.0, 48.0]",Male,5686.0,41.6,35.5
8.0,Mike,Lorraine,30.0,7382,1996,1840,5,"[27.0, 26.0, 26.0]",6,Swingers,18118,8284,26.0,"[30.0, 29.0, 27.0, 26.0]",Male,7994.0,28.0,26.333333333333332
107.0,Gabriel Shear,Ginger Knowles,47.0,2058,2001,1004,3,"[35.0, 11.0, 29.0]",3,Swordfish,5713,1944,35.0,"[34.0, 47.0, 33.0]",Male,2765.0,38.0,25.0
68.0,Bob Barnes,Julie Woodman,44.0,1486,2005,1189,26,[33.0],3,Syriana,17147,14024,33.0,"[40.0, 44.0, 35.0, 41.0, 76.0, 70.0, 39.0, 54.0, 32.0, 42.0, 40.0, 20.0, 55.0, 60.0, 54.0, 64.0, 31.0]",Male,1934.0,46.88235294117647,33.0
1.0,Curtis,Samantha,37.0,2696,2011,4046,7,"[47.0, 30.0, 34.0, 61.0]",6,Take Shelter,11812,2022,34.0,"[37.0, 42.0, 54.0]",Male,5744.0,44.333333333333336,43.0
139.0,Tom Ripley,Marge Sherwood,29.0,5560,1999,4432,7,"[48.0, 27.0, 30.0, 28.0]",4,The Talented Mr. Ripley,21436,8558,27.0,"[53.0, 27.0, 32.0, 51.0, 40.0, 26.0, 29.0]",Male,8446.0,36.857142857142854,33.25
0.0,Nicholas Hardim,Beth Hardiment,57.0,324,2010,9568,4,"[44.0, 38.0, 18.0, 58.0, 25.0, 24.0, 49.0, 27.0]",10,Tamara Drewe,16854,4058,44.0,"[32.0, 61.0, 57.0]",Male,3228.0,50.0,35.375
239.0,John Bennett,Lori Collins,41.0,1971,2012,2415,8,"[29.0, 33.0, 28.0]",4,Ted,12248,5859,29.0,"[48.0, 41.0, 72.0, 41.0, 58.0, 39.0, 48.0]",Male,3974.0,49.57142857142857,30.0
99.0,Kyle Reese,Sarah Connor,28.0,738,1984,456,8,"[26.0, 28.0]",2,The Terminator,9000,4834,28.0,"[44.0, 28.0, 45.0, 27.0, 56.0, 37.0]",Female,3710.0,39.5,27.0
145.0,Marcus Wright,Blair Williams,33.0,652,2009,1661,4,"[34.0, 43.0, 28.0]",4,Terminator Salvation,3963,878,34.0,"[35.0, 20.0, 33.0]",Male,1424.0,29.333333333333332,35.0
93.0,Hal,Thelma,35.0,3067,1991,4943,5,"[37.0, 45.0, 35.0]",4,Thelma & Louise,13820,4114,52.0,"[52.0, 38.0, 28.0, 33.0, 40.0]",Female,4763.0,38.2,39.0
326.0,Healy,Mary,34.0,482,1998,6930,9,"[32.0, 41.0, 26.0, 55.0, 26.0, 48.0]",7,There's Something About Mary,23008,10908,26.0,"[38.0, 34.0, 36.0, 81.0, 42.0, 50.0, 54.0, 33.0, 34.0]",Male,5170.0,44.666666666666664,38.0
73.0,Pete,Debbie,43.0,145,2012,9260,8,"[39.0, 26.0, 42.0, 40.0, 26.0, 26.0, 15.0]",9,This Is 40,19556,4328,40.0,"[52.0, 62.0, 32.0, 16.0, 65.0, 67.0, 43.0, 33.0]",Male,5968.0,46.25,30.571428571428573
198.0,Thor,Jane Foster,28.0,1056,2011,5413,11,"[25.0, 57.0, 30.0, 27.0]",4,Thor,20597,11136,30.0,"[60.0, 33.0, 39.0, 38.0, 53.0, 30.0, 74.0, 28.0, 47.0]",Male,4048.0,44.666666666666664,34.75
103.0,Archie Gates,Cathy Daitch,38.0,2367,1999,271,8,"[24.0, 20.0]",2,Three Kings,8220,5438,24.0,"[31.0, 38.0, 26.0, 30.0, 42.0, 30.0, 28.0, 29.0]",Male,2511.0,31.75,22.0
113.0,D'Artagnan,Countess D'Wint,23.0,702,1993,1196,8,"[34.0, 23.0]",3,The Three Musketeers,7482,4804,34.0,"[27.0, 47.0, 23.0, 66.0, 18.0, 33.0, 35.0]",Male,1482.0,35.57142857142857,28.5
9.0,Jeff Tracy,Lady Penelope,49.0,419,2004,1466,9,"[24.0, 16.0, 33.0]",3,Thunderbirds,6359,3747,24.0,"[42.0, 13.0, 49.0, 25.0, 56.0, 23.0, 61.0, 23.0]",Male,1146.0,36.5,24.333333333333332
26.0,George Smiley,Connie Sachs,53.0,2191,2011,565,13,[47.0],1,Tinker Tailor Soldier Spy,8789,5468,47.0,"[71.0, 53.0, 38.0, 48.0, 67.0, 44.0, 54.0, 44.0, 35.0, 39.0, 34.0, 58.0, 37.0]",Male,2756.0,47.84615384615385,47.0
2.0,Harry,Suzie,44.0,2722,1990,5472,8,"[60.0, 34.0, 49.0]",6,To Sleep with Anger,17472,6694,49.0,"[44.0, 67.0, 39.0, 72.0, 73.0, 79.0]",Male,5306.0,62.333333333333336,47.666666666666664
118.0,Wyatt Earp,Josephine Marcu,42.0,1894,1993,520,15,"[37.0, 33.0]",2,Tombstone,6644,3882,37.0,"[24.0, 45.0, 34.0, 58.0, 70.0, 41.0, 37.0, 72.0, 38.0, 38.0, 47.0, 55.0, 49.0, 42.0]",Male,2242.0,46.42857142857143,35.0
117.0,Jake Hoyt,Letty,31.0,1857,2001,104,7,[22.0],1,Training Day,3710,1645,22.0,"[64.0, 31.0, 31.0, 36.0, 60.0, 33.0, 40.0]",Male,1961.0,42.142857142857146,22.0
32.0,Renton,Diane,25.0,4190,1996,1138,7,"[20.0, 31.0]",4,Trainspotting,10874,4974,20.0,"[33.0, 25.0, 24.0, 24.0, 37.0, 23.0]",Male,4762.0,27.666666666666668,25.5
34.0,Earl Bass,Rhonda Lebeck,48.0,3404,1990,2874,8,"[35.0, 48.0, 49.0, 30.0]",4,Tremors,14606,6388,30.0,"[48.0, 63.0, 58.0, 48.0, 45.0, 32.0]",Male,5344.0,49.0,40.5
19.0,Marke,Isolde,26.0,156,2006,672,6,"[34.0, 26.0]",2,Tristan + Isolde,9476,6002,39.0,"[42.0, 41.0, 39.0, 23.0, 43.0]",Female,2802.0,37.6,30.0
186.0,Hector,Helen,36.0,3666,2004,4116,17,"[32.0, 25.0, 28.0, 63.0]",4,Troy,26304,16956,28.0,"[58.0, 41.0, 38.0, 59.0, 39.0, 56.0, 36.0, 49.0, 14.0, 62.0, 45.0, 27.0, 20.0, 72.0, 40.0, 53.0]",Male,5232.0,44.3125,37.0
303.0,Harry Tasker,Helen Tasker,47.0,2378,1994,5678,6,"[14.0, 36.0, 27.0]",4,True Lies,15732,4358,36.0,"[31.0, 47.0, 48.0, 39.0, 71.0]",Male,5696.0,47.2,25.666666666666668
25.0,Clarence Worley,Mary Louise Rav,24.0,11436,1993,226,15,[50.0],1,True Romance,23842,11954,50.0,"[45.0, 31.0, 24.0, 57.0, 32.0, 35.0, 34.0, 4.0, 30.0, 45.0, 59.0, 41.0, 28.0, 50.0, 32.0]",Male,11662.0,36.46666666666667,50.0
231.0,Edward Cullen,Bella Swan,18.0,1254,2008,1806,10,"[18.0, 18.0, 33.0, 23.0, 36.0, 20.0]",6,Twilight,14178,7438,22.0,"[55.0, 42.0, 22.0, 27.0, 16.0, 26.0, 24.0, 29.0, 21.0]",Female,4934.0,29.11111111111111,24.666666666666668
237.0,Vincent Benedic,Linda Mason,44.0,2458,1988,864,8,"[32.0, 26.0]",2,Twins,7648,3886,32.0,"[40.0, 39.0, 41.0, 44.0, 46.0, 55.0]",Male,2898.0,44.166666666666664,29.0
31.0,Brandon,Toni,36.0,6346,2005,2682,9,[51.0],1,Two for the Money,14546,2836,51.0,"[36.0, 49.0, 53.0, 19.0, 47.0, 40.0, 56.0, 65.0]",Male,9028.0,45.625,51.0
12.0,Bobby Cooper,Grace Mckenna,37.0,3848,1997,8526,8,"[42.0, 42.0, 28.0, 18.0]",4,U Turn,32538,13134,28.0,"[59.0, 37.0, 42.0, 59.0, 56.0, 32.0, 49.0, 23.0]",Male,10878.0,44.625,32.5
103.0,Mike,Joy,40.0,5349,2009,786,8,"[35.0, 44.0, 32.0]",3,The Ugly Truth,8754,2234,32.0,"[52.0, 33.0, 37.0, 35.0, 46.0, 40.0, 50.0]",Male,5734.0,41.857142857142854,37.0
15.0,Russell Price,Claire,38.0,824,1983,434,7,"[38.0, 30.0]",2,Under Fire,12146,7446,42.0,"[35.0, 53.0, 33.0, 34.0, 49.0, 42.0]",Female,4266.0,41.0,34.0
97.0,Ryan Bingham,Natalie Keener,48.0,3333,2009,3411,4,"[32.0, 35.0, 24.0]",4,Up in the Air,10606,1318,24.0,"[40.0, 33.0, 25.0, 48.0]",Male,5877.0,36.5,30.333333333333332
121.0,Reed Bennett,Julia Fitzpatri,32.0,13,2010,3110,9,"[76.0, 38.0, 28.0, 28.0, 29.0, 32.0, 62.0]",8,Valentine's Day,8026,3539,38.0,"[44.0, 74.0, 11.0, 35.0, 32.0, 43.0, 26.0, 32.0, 38.0]",Male,1377.0,37.22222222222222,41.857142857142854
100.0,Colonel Claus V,Nina Von Stauff,46.0,5008,2008,200,18,[32.0],1,Valkyrie,15316,9908,32.0,"[50.0, 46.0, 41.0, 51.0, 42.0, 52.0, 49.0, 57.0, 64.0, 46.0, 60.0, 59.0, 29.0, 70.0, 43.0, 46.0, 48.0, 32.0]",Male,5208.0,49.166666666666664,32.0
159.0,Frank Galvin,Laura Fischer,57.0,8436,1982,1376,8,"[36.0, 30.0]",2,The Verdict,20814,9976,36.0,"[66.0, 35.0, 69.0, 73.0, 57.0, 42.0, 56.0, 62.0]",Male,9462.0,57.5,33.0
29.0,Pop Leibel,Madeleine Elste,25.0,1074,1958,1317,1,"[25.0, 36.0, 35.0]",3,Vertigo,2987,298,70.0,[70.0],Female,1372.0,70.0,32.0
11.0,Walter,Mouna,60.0,2302,2007,5084,7,"[79.0, 47.0, 29.0]",4,The Visitor,16266,6118,47.0,"[47.0, 51.0, 29.0, 38.0, 60.0]",Male,5064.0,45.0,51.666666666666664
81.0,Conrad Brean,Winifred Ames,54.0,4518,1997,4728,17,"[30.0, 39.0, 50.0, 28.0]",8,Wag the Dog,22758,10192,28.0,"[47.0, 54.0, 40.0, 34.0, 80.0, 60.0, 55.0]",Male,7838.0,52.857142857142854,36.75
97.0,Gordon Gekko,Darien Taylor,43.0,6536,1987,3290,13,"[27.0, 28.0]",5,Wall Street,19578,7542,27.0,"[47.0, 52.0, 58.0, 45.0, 43.0, 39.0, 62.0, 64.0, 28.0, 41.0, 49.0, 55.0]",Male,8746.0,48.583333333333336,27.5
15.0,Bryan Callen,Tess Conlon,44.0,1366,2011,677,11,"[32.0, 32.0]",2,Warrior,8562,5983,32.0,"[44.0, 46.0, 48.0, 47.0, 29.0, 70.0, 55.0, 34.0]",Male,1902.0,46.625,32.0
2.0,Janusz,Irena,32.0,2548,2010,696,10,[16.0],1,The Way Back,12572,8632,16.0,"[32.0, 25.0, 47.0, 60.0, 64.0, 26.0, 34.0, 30.0, 33.0]",Male,3244.0,39.0,16.0
1.0,Bill Hynes,Kathryn Bolkova,40.0,2974,2010,1881,10,"[41.0, 40.0, 46.0, 21.0, 73.0, 64.0]",8,The Whistleblower,8619,3033,49.0,"[49.0, 55.0, 42.0, 38.0, 37.0, 61.0, 26.0]",Female,3705.0,44.0,47.5
30.0,Sailor Ripley,Lula Fortune,23.0,1834,1990,3958,12,"[23.0, 49.0, 23.0, 55.0, 38.0]",5,Wild at Heart,30788,16946,26.0,"[35.0, 30.0, 59.0, 63.0, 57.0, 64.0, 44.0, 58.0, 56.0, 26.0]",Female,9884.0,49.2,37.6
212.0,Doug Madsen,Kelly Madsen,54.0,5654,2007,1510,9,"[38.0, 39.0, 43.0]",3,Wild Hogs,17823,9941,39.0,"[35.0, 56.0, 49.0, 54.0, 57.0, 35.0, 53.0, 59.0, 53.0]",Male,6372.0,50.111111111111114,40.0
55.0,Sam Lombardo,Gloria Perez,34.0,1550,1998,8200,8,"[26.0, 29.0, 27.0, 53.0, 41.0, 25.0]",7,Wild Things,18396,6280,29.0,"[43.0, 21.0, 48.0, 40.0, 34.0, 68.0]",Male,3916.0,42.333333333333336,33.5
195.0,U.S. Marshal Ar,Rita Escobar,52.0,4176,1999,1448,3,"[33.0, 33.0]",2,Wild Wild West,10470,3580,33.0,"[64.0, 39.0, 52.0]",Male,5442.0,51.666666666666664,33.0
121.0,Willow Ufgood,Fin Raziel,18.0,2784,1988,3454,7,"[79.0, 54.0, 27.0]",5,Willow,11806,4186,79.0,"[38.0, 51.0, 64.0, 29.0, 23.0, 31.0, 18.0]",Male,4166.0,36.285714285714285,53.333333333333336
125.0,Jordan Belfort,Naomi Lapaglia,39.0,10437,2013,1431,12,"[23.0, 28.0]",2,The Wolf of Wall Street,16839,3690,23.0,"[36.0, 44.0, 30.0, 44.0, 41.0, 39.0, 47.0, 44.0, 66.0, 39.0, 32.0]",Male,11718.0,42.0,25.5
31.0,Prof. Grady Tri,Dean Sara Gaske,56.0,8284,2000,3404,6,"[43.0, 22.0]",2,Wonder Boys,21864,8058,43.0,"[25.0, 56.0, 69.0, 29.0, 35.0, 49.0]",Male,10402.0,43.833333333333336,32.5
217.0,James Bond,Elektra King,46.0,830,1999,3918,6,"[28.0, 33.0]",2,The World Is Not Enough,10944,3238,33.0,"[36.0, 46.0, 54.0, 85.0, 38.0, 49.0]",Male,3788.0,51.333333333333336,30.5
31.0,Randy 'The Ram',Cassidy,56.0,2956,2008,3392,8,"[44.0, 21.0]",2,The Wrestler,10346,1734,44.0,"[38.0, 56.0, 39.0, 44.0, 44.0]",Male,5220.0,44.2,32.5
253.0,Magneto,Storm,61.0,1299,2000,246,5,"[18.0, 34.0]",2,X-Men,4421,2743,34.0,"[32.0, 61.0, 60.0]",Male,1432.0,51.0,26.0
118.0,Carl,Allison,46.0,6554,2008,6128,10,"[28.0, 20.0, 35.0]",11,Yes Man,24012,8272,28.0,"[38.0, 46.0, 34.0, 33.0, 32.0]",Male,9612.0,36.6,27.666666666666668
14.0,Terry Prescott,Samantha 'Sammy,33.0,276,2000,8564,5,"[36.0, 18.0]",3,You Can Count on Me,21806,4820,36.0,"[38.0, 38.0, 11.0, 50.0, 33.0]",Male,8422.0,34.0,27.0
215.0,Joe Fox,Kathleen Kelly,37.0,1178,1998,3664,7,"[75.0, 23.0, 37.0, 30.0, 44.0]",5,You've Got Mail,26362,13248,42.0,"[44.0, 35.0, 31.0, 42.0, 25.0, 66.0, 83.0]",Female,9450.0,46.57142857142857,41.8
17.0,Nick Twisp,Sheeni Saunders,21.0,8124,2009,10582,11,"[58.0, 26.0, 62.0, 21.0, 24.0]",6,Youth in Revolt,33636,8260,21.0,"[52.0, 40.0, 55.0, 21.0, 74.0, 21.0, 31.0, 23.0, 26.0]",Male,14794.0,38.111111111111114,38.2
104.0,Dan,Maya,35.0,1131,2012,1277,17,"[29.0, 43.0, 35.0]",3,Zero Dark Thirty,12750,7686,43.0,"[51.0, 43.0, 49.0, 39.0, 65.0, 49.0, 45.0, 47.0, 33.0, 35.0, 55.0, 38.0, 37.0, 49.0, 36.0, 53.0]",Female,3787.0,45.25,35.666666666666664
38.0,Kyle,Katherine,29.0,1175,2011,2209,3,"[60.0, 49.0, 26.0, 30.0]",4,50/50,4950,504,26.0,"[80.0, 50.0, 29.0]",Male,2237.0,53.0,41.25
64.0,Dennis Rafkin,Kalina Oretzia,31.0,648,2001,2023,5,"[36.0, 28.0, 29.0]",3,Thir13en Ghosts,5313,1624,36.0,"[31.0, 62.0, 33.0, 31.0]",Male,1666.0,39.25,31.0
15.0,Columbus,Queen Isabel,44.0,3375,1992,487,11,"[37.0, 43.0]",2,1492: Conquest of Paradise,7960,3732,43.0,"[37.0, 53.0, 58.0, 36.0, 44.0, 75.0, 34.0, 23.0, 39.0, 43.0, 54.0]",Male,3741.0,45.09090909090909,40.0
59.0,Jasper,Gwen Cummings,36.0,815,2000,404,3,"[49.0, 36.0, 40.0, 45.0]",4,28 Days,2273,699,31.0,"[43.0, 42.0, 31.0]",Female,1170.0,38.666666666666664,42.5
18.0,James Brennan,Em Lewin,26.0,2129,2009,2414,7,"[19.0, 41.0, 29.0, 59.0, 24.0]",5,Adventureland,8670,2974,19.0,"[26.0, 27.0, 33.0, 23.0]",Male,3282.0,27.25,34.4
44.0,Ford Fairlane,Zuzu Petals,33.0,3947,1990,1659,7,"[27.0, 23.0, 20.0]",3,The Adventures of Ford Fairlane,8751,2332,20.0,"[33.0, 33.0, 35.0, 48.0, 44.0, 43.0, 14.0]",Male,4760.0,35.714285714285715,23.333333333333332
368.0,Mad Hatter,Red Queen,44.0,101,2010,713,5,"[73.0, 60.0, 44.0, 28.0]",4,Alice in Wonderland,3358,1883,47.0,"[47.0, 52.0, 46.0, 36.0, 41.0]",Female,762.0,44.4,51.25
90.0,Dr. Wren,Ripley,48.0,34,1997,0,7,[48.0],1,Alien: Resurrection,3598,2886,51.0,"[31.0, 51.0, 39.0, 47.0, 57.0, 47.0, 42.0]",Female,712.0,44.857142857142854,48.0
50.0,Andy Mcdermott,Serafine Pigot,27.0,2416,1997,1287,6,[28.0],1,An American Werewolf in Paris,9063,4073,28.0,"[27.0, 36.0, 46.0]",Male,3703.0,36.333333333333336,28.0
1.0,Detective Senio,Janine 'Smurf' ,43.0,90,2010,1911,11,[63.0],3,Animal Kingdom,8560,5198,63.0,"[41.0, 36.0, 33.0, 29.0, 33.0, 43.0]",Male,1451.0,35.833333333333336,63.0
64.0,Robbie Turner,Cecilia Tallis,28.0,287,2007,2183,5,"[22.0, 57.0, 29.0, 18.0, 70.0, 43.0]",6,Atonement,4923,1538,22.0,"[30.0, 26.0, 31.0, 28.0, 29.0]",Male,1202.0,28.8,39.833333333333336
180.0,Marty Mcfly,Clara Clayton,29.0,2932,1990,1082,5,"[37.0, 27.0, 29.0]",3,Back to the Future Part III,7825,3299,37.0,"[52.0, 32.0, 59.0, 29.0]",Male,3444.0,43.0,31.0
8.0,Boogie,Miriam Grant-Pa,31.0,597,2010,1923,11,"[31.0, 31.0, 42.0, 40.0]",4,Barney's Version,7629,4181,35.0,"[54.0, 35.0, 62.0, 46.0, 73.0]",Female,1525.0,54.0,36.0
120.0,John Pierce,Hillary Whitney,40.0,1953,1988,816,2,"[40.0, 48.0, 8.0]",4,Beaches,4071,708,43.0,"[47.0, 43.0]",Female,2547.0,45.0,32.0
160.0,Barry B. Benson,Vanessa Bloome,53.0,3445,2007,1819,8,"[59.0, 53.0, 49.0, 38.0]",4,Bee Movie,8199,1662,38.0,"[53.0, 74.0, 58.0, 54.0, 43.0, 55.0, 65.0, 42.0]",Male,4718.0,55.5,49.75
155.0,Charles Deetz,Barbara Maitlan,32.0,622,1988,4198,6,"[32.0, 34.0, 78.0, 17.0, 25.0]",6,Beetlejuice,9770,3766,42.0,"[52.0, 37.0, 42.0, 55.0, 87.0, 36.0]",Female,1806.0,51.5,37.2
0.0,Odell,Claire,24.0,511,2002,1301,9,[34.0],1,Below,6701,3588,34.0,"[41.0, 30.0, 33.0, 36.0, 39.0, 24.0, 49.0, 36.0, 33.0]",Male,1812.0,35.666666666666664,34.0
103.0,Hrothgar,Grendel'S Mothe,70.0,358,2007,1433,8,"[32.0, 28.0, 41.0]",3,Beowulf,4832,2127,32.0,"[45.0, 43.0, 70.0, 76.0, 54.0, 52.0, 43.0]",Male,1272.0,54.714285714285715,33.666666666666664
41.0,Remy Mcswain,Mama,32.0,3698,1986,299,6,"[45.0, 31.0]",2,The Big Easy,5820,1663,45.0,"[21.0, 46.0, 37.0, 49.0, 32.0]",Male,3858.0,37.0,38.0
73.0,Hannibal King,Sommerfield,28.0,878,2004,1339,9,"[36.0, 25.0]",2,Blade: Trinity,6043,3114,25.0,"[44.0, 42.0, 41.0, 34.0, 28.0, 35.0, 51.0, 68.0]",Male,1590.0,42.875,30.5
10.0,Dean,Cindy,30.0,1612,2010,2694,6,"[30.0, 6.0]",4,Blue Valentine,7470,869,30.0,"[30.0, 42.0, 65.0]",Male,3907.0,45.666666666666664,18.0
11.0,Romeo,Special Agent E,37.0,1315,2009,0,18,[37.0],1,The Boondock Saints II: All Saints Day,9231,6834,39.0,"[44.0, 85.0, 58.0, 38.0, 45.0, 40.0, 57.0, 39.0, 69.0]",Female,2397.0,52.77777777777778,37.0
46.0,Detective Merce,Erica Bain,45.0,311,2007,345,5,"[45.0, 42.0]",3,The Brave One,5009,2557,38.0,"[38.0, 37.0]",Female,2107.0,37.5,43.5
5.0,John Keats,Fanny Brawne,27.0,814,2009,833,3,"[27.0, 35.0, 43.0]",3,Bright Star,8747,4508,29.0,"[29.0, 33.0, 19.0]",Female,3406.0,27.0,35.0
33.0,Tommy Cahill,Grace Cahill,29.0,600,2009,3002,6,"[24.0, 50.0, 28.0, 10.0, 8.0]",5,Brothers,6567,1503,28.0,"[66.0, 39.0, 41.0, 39.0, 26.0, 29.0]",Male,2062.0,40.0,24.0
118.0,Edward,Virginia,70.0,4202,2007,965,3,"[49.0, 24.0, 61.0]",3,The Bucket List,6197,397,61.0,"[70.0, 48.0, 37.0]",Male,4835.0,51.666666666666664,44.666666666666664
10.0,Willie Colon,Puchi,37.0,2456,2006,258,4,[37.0],3,El cantante,4019,844,38.0,"[42.0, 32.0, 38.0]",Female,2917.0,37.333333333333336,37.0
46.0,Theo Faron,Miriam,42.0,1500,2006,2213,5,"[46.0, 19.0, 58.0, 49.0]",4,Children of Men,7495,2846,58.0,"[73.0, 29.0, 26.0, 47.0, 42.0]",Male,2436.0,43.4,43.0
19.0,Tim Mason,Darlene,29.0,2278,1999,245,7,[53.0],1,Chill Factor,6390,3622,53.0,"[46.0, 47.0, 30.0, 45.0, 29.0]",Male,2523.0,39.4,53.0
115.0,Comte De Reynau,Vianne Rocher,47.0,282,2000,3117,6,"[66.0, 33.0, 45.0, 36.0]",5,Chocolat,6341,1980,36.0,"[47.0, 70.0, 37.0, 47.0]",Male,1244.0,50.25,45.0
39.0,Mayor John Papp,Marybeth Cogan,56.0,1781,1996,1831,10,"[32.0, 32.0]",3,City Hall,11116,6288,32.0,"[44.0, 30.0, 63.0, 68.0, 41.0, 56.0]",Male,2997.0,50.333333333333336,32.0
7.0,Vince Rizzo,Molly,53.0,842,2009,2767,4,"[43.0, 38.0, 26.0]",3,City Island,6206,1205,38.0,"[75.0, 23.0, 17.0, 53.0]",Male,2234.0,42.0,35.666666666666664
191.0,Roy Foltrigg,Reggie Love,48.0,2391,1994,365,12,"[30.0, 48.0]",2,The Client,5271,2190,48.0,"[32.0, 44.0, 52.0, 44.0, 12.0, 36.0, 48.0, 40.0, 35.0]",Female,2716.0,38.111111111111114,39.0
258.0,Doolittle Lynn,Loretta Lynn,31.0,215,1980,744,5,"[31.0, 29.0]",2,Coal Miner's Daughter,9104,4544,34.0,"[34.0, 43.0, 36.0, 40.0]",Female,3816.0,38.25,30.0
4.0,Gene Mcclary,Maggie,64.0,707,2010,1120,9,"[53.0, 45.0, 39.0]",4,The Company Men,4769,2294,39.0,"[48.0, 49.0, 64.0, 55.0, 33.0, 59.0, 66.0]",Male,1355.0,53.42857142857143,45.666666666666664
144.0,Jerry Fletcher,Alice Sutton,41.0,975,1997,2672,6,[30.0],1,Conspiracy Theory,7878,1559,30.0,"[57.0, 50.0, 41.0, 67.0]",Male,3647.0,53.75,30.0
7.0,Kenny Waters,Betty Anne Wate,36.0,1967,2010,1158,6,"[36.0, 33.0, 52.0, 27.0, 50.0, 37.0]",7,Conviction,6596,2166,42.0,"[42.0, 41.0]",Female,3272.0,41.5,39.166666666666664
49.0,Jimmy,Laura,55.0,3827,2010,307,9,[55.0],2,Cop Out,10043,5712,55.0,"[34.0, 55.0, 39.0, 42.0, 35.0, 40.0]",Male,4024.0,40.833333333333336,55.0
26.0,Nick Chen,Louise Deng,44.0,2478,1999,556,9,"[43.0, 46.0]",2,The Corruptor,9582,6148,43.0,"[55.0, 28.0, 56.0, 32.0, 44.0, 34.0, 53.0]",Male,2878.0,43.142857142857146,44.5
76.0,Officer John Ry,Christine Thaye,40.0,619,2004,2552,12,"[32.0, 29.0, 40.0, 30.0, 8.0, 31.0, 55.0]",9,Crash,9429,5649,32.0,"[35.0, 28.0, 40.0, 41.0, 48.0, 53.0, 48.0, 38.0, 40.0, 30.0, 29.0, 36.0]",Male,1228.0,38.833333333333336,32.142857142857146
43.0,David,Judy,42.0,1074,2010,755,4,[37.0],1,The Crazies,3536,952,37.0,"[42.0, 51.0, 28.0]",Male,1829.0,40.333333333333336,37.0
45.0,Tommy Sweet,Jean Craddock,32.0,813,2009,0,9,[32.0],1,Crazy Heart,4556,3019,33.0,"[71.0, 66.0, 63.0, 57.0, 33.0, 28.0, 78.0, 54.0]",Female,1537.0,56.25,32.0
